pubchem_cid,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed,Molecular_weight,LogP,Number_of_HBA_1,Number_of_HBA_2,Number_of_HBD_1,Number_of_HBD_2,Number_of_acidic_groups,Number_of_aliphatic_OH_groups,Number_of_basic_groups,Fraction_of_rotatable_bonds,Number_of_heavy_bonds,Number_of_heterocycles,Number_of_hydrophobic_groups,MolarRefractivity,Number_of_bonds,Number_of_NO2_groups,Number_of_SO_groups,Number_of_OSO_groups,Number_of_SO2_groups,PolarSurfaceArea,Geometrical_diameter,Geometrical_radius,Geometrical_shape_coefficient,Kier_shape_1,Kier_shape_2,Zagreb_group_index_1,Zagreb_group_index_2,Ncharges,C,H,N,O,RNH2,R2NH,R3N,ROPO3,ROH,RCHO,RCOR,RCOOH,RCOOR,ROR,RCCH,RCN,RINGS,AROMATIC,F,Cl,Br,S,P,B,I,K,Sb,Hg,Pt,V,Zn,Cr,Se,As,abonds,atoms,dbonds,logP,nF,sbonds,tbonds
3385203,2.08351926,827.336885,11.94938299,9.551614309,9.551614309,8.93265299,5.843495758,5.843495758,4.240584635,4.240584635,3.137290475,3.137290475,2.277456469,2.277456469,0,0,0,0,0,33.3263447,0,0,54.59730362,10.19736362,4.417150937,234.0793129,0.888888889,1.666666667,2.555555556,0,-2.55,18,224.178,40726.35768,9.47701214,3.469187063,1.213422147,103.0434176,5.884223356,0.451996093,5.884223356,0.180667447,0.821666667,0.180667447,0.821666667,-0.451996093,3.9761,71.3017,234.258,1,3,0,0,0,2,2,4,2,1,3,0,1,0,0,0,86,4.417150937,16.79364885,5.583020142,0,0,0,5.098681808,0,5.098681808,0,42.46456948,12.13273414,10.94967571,0,4,4.417150937,22.06896522,0,10.19736362,0,0,0,54.59730362,0,11.25737949,0,0,0,0,10.19736362,0,0,0,59.01445455,0,33.3263447,0,41.82,0,0,0,0,0,0,0,0,5.884223356,31.11577664,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540972208,234.2579949,5.2973,11,2,1,1,0,0,0,0.047619048,21,2,0,81.7774,31,0,0,0,0,41.82,12.02498125,1.010889906,10.89544101,11.79591837,4.835555556,152,177,0,15,10,2,1,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,0,3.9761,0,11,0
3387354,1.827771724,1534.00039,19.72288568,15.80688832,15.80688832,14.73718344,10.2616749,10.2616749,8.377497828,8.377497828,7.027452314,7.027452314,6.011242619,6.011242619,0,9.589074368,0,24.2701618,11.12690298,56.45334297,0,0,36.39820241,26.58372204,4.736862954,393.1113413,0.733333333,1.2,1.7,0.166666667,-3.64,30,378.282,30229154.38,15.23322372,4.737637725,1.461808477,169.1549359,13.01397251,0.334594551,13.01397251,0.259164139,0.085668462,0.259164139,-0.313000992,-0.334594551,4.6072,112.6357,393.402,1,6,0,3,3,3,2,5,5,1,6,0,0,0,1,1,144,13.87106225,12.45580234,0,0,11.81435946,0,14.90586297,0,0,0,36.39820241,24.97437738,21.54489686,33.19370585,8,14.32593732,55.42605919,0,14.4509879,0,25.29744559,0,59.65783953,0,0,5.316788604,0,0,0,20.94855875,4.736862954,0,46.01342294,48.53093655,0,43.61169973,0,65.26,0,0,0,0,0,0,0,0,4.51138133,61.15528534,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390964953,393.4019912,7.2046,19,6,1,1,0,0,0,0,37,5,0,126.4446,52,0,0,0,0,65.26,12.97862442,1.036988162,11.51569198,18.42951059,6.315555556,277,346,0,24,15,3,3,0,1,2,0,0,0,0,0,0,1,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,45,2,4.3631,0,22,0
3601086,3.044306535,574.3367814,16.2067423,12.72885232,15.05720679,9.657608294,6.862086267,9.058078542,5.393072614,8.095685007,2.941306574,5.734646276,1.930069164,4.315795406,10.02329115,8.417796984,0,15.95995762,24.15398695,0,22.5043172,0,27.6949488,5.316788604,23.20187978,352.0779043,1.19047619,1.80952381,2.285714286,0.571428571,-0.33,21,331.139,23536.85892,18.71837929,7.788573151,5.109398494,137.0279442,12.75228836,0.313220489,12.75228836,0.244332283,0.089642227,0.244332283,-3.642952255,-0.313220489,3.3905,88.6285,353.315,1,4,0,0,0,1,0,1,3,1,7,0,7,0,0,0,120,5.316788604,4.895483476,0,10.02329115,0,0,0,8.417796984,4.305215991,0,37.04935418,32.0465756,30.19582778,5.022633314,1,8.417796984,33.22517093,0,9.622004595,0,44.67411393,13.08951281,28.24436783,0,0,5.316788604,0,0,23.20187978,37.89620745,10.02329115,0,27.6949488,23.09458468,10.04526663,0,0,49.41,0,8.22314724,0,0,0,0,0,0,26.94653912,17.1358692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.81749982,353.3149946,9.6186,25,3,1,0,0,0,1,0.333333333,21,0,0,113.3201,43,0,0,0,2,62.37,10.43409198,1.019236552,9.237164234,19.04761905,8.022222222,220,220,0,14,22,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,43,2,4.8622,0,35,0
3729132,1.724324665,503.3549236,11.29468245,8.853329288,13.45345028,8.346866553,5.469058845,17.13085489,3.983323817,22.87973028,2.820889409,21.28482563,2.123453634,22.92906254,13.06265793,0,0,0,0,10.05191996,0,19.50599437,46.1199707,12.13273414,7.327397824,315.9307645,0.823529412,1.352941176,1.823529412,0,-0.776623377,17,309.646,20815.8338,10.17428467,3.606248264,1.566421382,107.7895702,6.056157407,0,6.056157407,0,1.132783447,0,-3.231064815,0,0.8443,58.148,317.71,0,4,0,2,2,0,2,2,4,0,7,2,0,0,0,0,82,0,0,0,0,0,108.2006749,0,0,0,0,0,0,0,0,4,29.85087103,19.50599437,0,0,0,10.05191996,0,48.79188955,0,0,16.78821311,0,0,19.50599437,0,13.06265793,0,0,58.84380951,0,0,0,26.22,0,0.333101852,0,0,0,0,0,0,12.11231481,21.92958333,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.531351149,331.8219984,6.3157,29,6,4,4,0,0,0,0,16,2,0,90.4808,38,0,0,0,0,124.54,7.980864789,0.951309744,7.389344099,17,9,194,204,5,10,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,12,29,0,2.5879,0,16,0
3854666,2.097405453,705.5657699,15.40541292,10.53858842,12.12458496,9.969234251,5.77085249,6.563850759,4.017532211,4.87186911,2.562391324,3.25389253,1.577755298,1.961659048,10.95442556,20.01538285,0,17.12428438,10.16010579,6.066367068,12.13273414,24.26546827,0,26.56352111,0,350.9854679,1.142857143,1.80952381,2.428571429,0,-2.61,21,342.064,46918.57644,14.79194472,6.226921985,3.694400578,127.429443,11.81706491,0.505504545,11.81706491,0.32332284,0.07421627,0.32332284,-0.634273455,-0.505504545,3.7069,81.5446,352.144,3,7,0,0,0,2,0,2,4,3,8,0,3,0,0,0,108,15.7401046,5.749511833,0,0,5.687386275,6.031114512,10.11431827,4.794537184,0,0,12.13273414,34.1290451,10.53908658,22.36445067,2,14.82437563,39.02321723,0,0,0,0,10.63357721,57.05160726,0,5.749511833,10.63357721,21.85669601,5.749511833,15.9299439,16.06095296,0,10.11431827,0,46.937289,0,0,0,104.5,0,0,0,0,0,0,0,0,0.701918009,56.76479409,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.444908179,353.1519936,5.3732,18,4,4,4,0,0,0,0.227272727,22,0,0,93.81,33,2,0,0,0,111.02,9.182245255,0.968286295,8.482985876,17.3553719,8.022222222,155,174,2,13,10,3,4,0,2,0,0,1,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,2,4.2675,0,19,0
3894573,1.287022278,962.4239929,20.26937395,17.13325416,17.88918311,13.99993312,10.35272025,10.73068472,8.540832809,8.977268589,5.3456644,5.580761503,3.56671995,3.738822974,0,0,0,5.538925252,6.606881965,47.52872374,23.79131895,0,42.46456948,30.3450851,21.0746658,412.1917558,1.103448276,1.862068966,2.620689655,0.416666667,-2.17,29,383.729,6355941.031,20.11698899,8.681238674,5.460219142,177.1031311,6.178994585,0.489413633,6.178994585,0.160730234,0.066674552,0.160730234,-0.066674552,-0.489413633,5.5998,119.2504,412.961,2,4,1,0,1,2,1,3,3,2,5,0,10,1,0,1,154,19.77449303,6.606881965,11.49902367,0,0,0,0,0,0,0,23.73367403,74.92313215,34.20608348,6.606881965,4,9.473725908,22.50386482,0,10.30076712,5.917906046,38.64886452,19.75852033,59.24749786,0,11.49902367,14.79051451,0,11.49902367,11.60093989,30.28142411,6.420821623,5.917906046,32.25256914,48.66141305,5.022633314,10.90292493,0,46.28,0,6.178994585,0,0,0,0,0,0,0,51.51544986,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.425869881,412.960991,11.759,31,2,2,1,0,0,1,0.3125,32,1,0,151.6835,61,0,0,0,0,50.86,11.2157409,1.010280104,10.10161515,22.203125,10.08,313,339,0,24,29,2,2,0,2,0,0,0,0,0,0,0,2,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,58,0,5.9907,0,45,0
3906779,2.062729036,681.2388222,11.66492594,8.594016443,9.410513024,8.343336593,4.867102555,6.01693247,3.279879317,4.707017763,2.192305381,3.490254547,1.396986898,2.385943779,10.79956904,4.208898492,0,0,15.56862067,0,4.630101181,24.26546827,18.19910121,20.62413381,0,245.0371308,1.058823529,1.882352941,2.705882353,0,-2.15,17,238.211,17466.49428,10.03289322,4.020492553,1.802252872,98.73331812,12.17854308,0.24738463,12.17854308,0.199547431,0.426851852,0.199547431,-1.314444444,-0.24738463,0.686,59.6934,245.267,0,6,0,0,0,1,2,3,6,0,7,0,2,0,0,0,84,0,10.79956904,10.6731372,0,0,0,0,4.208898492,0,14.8274648,18.19910121,34.69223847,4.895483476,0,3,4.208898492,16.44674626,0,25.25423499,0,9.921443454,0,42.46456948,0,0,0,0,0,0,29.46313348,10.79956904,0,0,52.38601293,0,5.647177221,0,73.04,0,-1.314444444,0,0,0,0,0,0,13.43863568,29.09803099,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.663669051,245.2669977,2.4127,12,6,0,0,4,0,0,0.105263158,19,2,0,67.2275,26,0,0,0,0,92.25,9.880487833,1.076607526,8.177427794,12.05540166,5.325443787,125,143,0,10,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,24,1,1.5517,0,9,0
3921152,2.038612537,728.8485647,13.24227621,10.512649,10.512649,9.275188245,6.042564324,6.042564324,4.33134316,4.33134316,3.108514339,3.108514339,2.105052294,2.105052294,0,4.794537184,0,5.783244946,11.25737949,16.65243677,0,7.109797541,54.59730362,4.983978521,4.736862954,251.0946287,1.052631579,1.842105263,2.578947368,0.0625,-2.55,19,238.181,42169.13785,11.5353328,4.61118796,2.103671809,110.3842738,12.3079021,0.496743144,12.3079021,0.208697332,0.003919596,0.208697332,-0.003919596,-0.496743144,3.4075,74.7252,251.285,1,3,0,0,0,2,1,3,2,1,3,0,3,0,0,0,94,9.720841475,5.749511833,0,5.783244946,0,0,4.794537184,0,0,0,30.33183534,24.26546827,16.46637642,12.80372554,3,9.531400138,16.68616988,0,4.983978521,0,0,7.109797541,65.8546831,0,5.749511833,4.736862954,0,5.749511833,0,17.87702101,0,0,16.05191667,54.59730362,0,10.90292493,0,42.09,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724706747,251.2849942,5.516,15,2,1,1,0,0,0,0.142857143,21,1,0,88.3119,34,0,0,0,0,42.09,13.45064435,1.008130928,12.34216021,13.95918367,6.18549346,165,179,0,16,13,1,2,0,1,0,0,0,0,1,0,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,1,3.4075,0,17,0
3941250,2.089411354,560.8864219,17.5791395,14.49367568,14.49367568,11.53004108,8.677049441,8.677049441,6.255999286,6.255999286,5.013651539,5.013651539,3.436807374,3.436807374,10.33830152,14.90885545,0,11.65669156,6.606881965,50.8810072,12.13273414,12.13273414,0,18.74738413,4.736862954,334.1892573,1.208333333,1.791666667,2.291666667,0.611111111,-1.95,24,308.208,299879.3027,18.38954292,8.238056883,3.926069881,142.4927541,12.77006944,0.463655813,12.77006944,0.316101074,0.043331189,0.316101074,-0.640488237,-0.463655813,3.2916,91.9894,334.416,0,6,1,0,1,1,0,1,5,0,6,0,8,1,0,1,132,9.636772685,6.606881965,0,0,5.687386275,5.969305288,14.90885545,0,0,0,38.82185178,31.49460755,18.67749054,10.33830152,2,14.45471119,11.65669156,0,4.899909731,0,44.94575136,26.24115118,39.94323803,0,0,0,5.687386275,0,0,42.03367725,14.94639061,10.11431827,45.09421238,24.26546827,0,0,0,72.68,0,0,0,0,0,0,0,0,0,58.75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414247566,334.415993,8.587,29,2,1,1,0,0,1,0.36,25,0,0,121.6291,51,2,0,0,0,73.88,13.80952994,1.07743874,11.81699778,20.3136,9.629757785,264,274,2,18,26,2,4,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,50,2,3.8148,0,43,0
4038180,2.062039932,697.660938,15.03516943,11.88675678,12.70325336,9.95530836,7.062536074,8.953947612,5.540248706,7.288703905,3.93972631,4.514641267,3.118755475,3.717315219,10.02329115,13.52432438,0,11.66741788,5.687386275,55.57026963,0,6.066367068,6.066367068,15.0312882,0,309.1147125,1.428571429,2.238095238,2.904761905,0.5,-1.76,21,290.239,75596.39724,14.18880143,5.215660216,2.828522062,123.8893342,11.51812256,0.50574198,11.51812256,0.229453979,0.026717687,0.229453979,-3.425526214,-0.50574198,1.1853,82.557,309.391,3,6,1,1,2,1,0,1,5,3,7,0,3,0,0,0,114,10.423316,11.58513162,0,10.02329115,0,0,9.714499597,8.417796984,0,0,6.066367068,36.45573492,12.46266245,18.48791186,3,13.52432438,21.54629721,0,5.316788604,4.992404733,25.18037091,24.06737686,23.25963712,0,5.749511833,10.03888347,5.687386275,5.749511833,0,38.70522616,16.44411278,0,29.88645228,17.12513887,0,0,0,90.79,0,-3.425526214,0,0,0,0,0,0,23.03624512,32.47261443,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.731432216,309.3909959,5.8602,25,6,3,3,0,0,1,0.130434783,23,1,0,98.1642,42,0,0,0,2,99.17,10.74620606,0.965751741,10.1272966,15.87901701,6.24567474,219,240,0,14,19,3,3,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,40,3,2.1035,0,33,0
4076092,1.504507531,1251.281584,23.37166824,18.32953118,18.32953118,15.9567288,10.60937499,10.60937499,7.384918242,7.384918242,5.040688046,5.040688046,3.491139718,3.491139718,12.07327168,14.38361155,0,24.61808499,46.92213413,0,10.76394322,56.31204388,0,5.316788604,18.94745182,452.1583511,1.090909091,1.878787879,2.666666667,0.291666667,-4.01,33,428.271,29279997.82,22.19348644,9.640106868,4.920080231,189.3670386,12.98155287,0.486144857,12.98155287,0.346517501,0.173086603,0.346517501,-0.824299218,-0.486144857,2.7418,120.9927,452.463,1,9,0,1,1,2,1,3,8,1,9,0,7,0,0,0,172,28.83134007,25.50803217,17.60299005,5.907179729,5.559266895,5.969305288,9.589074368,4.794537184,0,0,6.066367068,44.17930974,23.33682113,11.99310618,4,28.53652618,28.33631972,0,4.567099648,0,26.49619719,25.1374345,59.01521713,0,17.2485355,25.08664436,5.687386275,17.2485355,0,42.36819695,20.87069373,0,13.8474744,53.45595023,0,10.77244843,0,105.09,0,0,0,0,0,0,0,0,1.313729923,80.51960341,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.549746572,452.4629898,7.9406,32,9,1,1,0,0,0,0.25,36,2,0,146.4524,60,0,0,0,0,105.09,10.60447162,1.009682596,9.502777473,26.07407407,12.3008,302,320,0,24,24,2,7,0,1,1,0,0,0,0,0,1,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,57,3,2.8148,0,40,0
4342838,1.643658092,918.6807041,25.46804456,20.24874951,20.24874951,16.95592746,11.8946126,11.8946126,7.64916723,7.64916723,4.974198624,4.974198624,3.282594206,3.282594206,23.87722115,19.17814874,0,48.68133382,12.84164325,19.26246487,0,62.37841095,0,0,18.94745182,484.209718,0.571428571,0.942857143,1.342857143,0.407407407,-3.68,35,452.289,45432837.32,27.56369547,15.26639529,9.603608119,205.0628984,12.14490708,0.46229166,12.14490708,0.3414325,0.193511628,0.3414325,-0.528882394,-0.46229166,5.2817,128.386,484.545,0,8,0,0,0,2,0,2,8,0,8,0,14,0,0,0,188,18.94745182,22.62592665,0,0,0,23.87722115,9.589074368,9.589074368,0,0,43.52793314,50.95458592,12.84164325,13.21376393,2,38.12560055,23.87722115,0,0,0,58.79322576,13.21376393,59.65783953,0,11.49902367,9.473725908,0,11.49902367,0,37.09098508,19.06280028,0,79.50920311,48.53093655,0,0,0,105.2,0,0,0,0,0,0,0,0,0,88.83333333,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.20253607,484.5449886,10.6906,40,8,0,0,0,0,0,0.5,36,0,0,163.8,68,0,0,0,0,105.2,16.63175198,1.085438208,14.3226152,31.2191358,18.28444444,340,342,0,27,32,0,8,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,67,4,5.2817,0,52,0
4369270,1.467385373,685.865833,19.02673326,16.7460932,16.7460932,12.77745911,11.05473998,11.05473998,10.7199008,10.7199008,9.956585088,9.956585088,8.38713524,8.38713524,5.601050811,15.00759197,0,28.82115866,24.3606001,56.93967751,6.420821623,6.076020107,0,13.8474744,4.736862954,374.2457096,1.037037037,1.851851852,2.592592593,0.869565217,-0.87,27,340.249,1935242.114,18.17716392,5.822529843,2.319701453,161.9127536,12.11648573,0.457979662,12.11648573,0.330661,0.125676046,0.330661,-0.627872851,-0.457979662,3.6043,101.7256,374.521,2,4,4,1,5,0,0,0,4,2,4,0,1,4,0,4,150,14.94991774,6.606881965,0,0,0,5.969305288,0,4.794537184,0,0,13.8474744,92.44711379,11.49101058,11.7050172,5,19.74445493,5.969305288,0,0,34.50160512,83.3398862,6.606881965,11.64912464,0,0,0,0,0,0,34.49425924,9.531400138,34.50160512,71.63486901,11.64912464,0,0,0,66.76,0,0,0,0,0,0,0,0,0,57.25,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688336987,374.5209916,9.48,38,4,2,2,0,2,0,0.032258065,31,1,0,141.3716,65,0,0,0,0,66.76,11.828048,0.963844252,11.27174201,18.99271592,6.247597078,360,427,0,23,34,0,4,0,0,0,0,2,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2,3.6043,0,63,0
4369491,1.992124357,1206.302224,17.12902755,12.9598626,12.9598626,12.13103029,7.857922832,7.857922832,6.100848257,6.100848257,4.635157092,4.635157092,3.590917187,3.590917187,11.81435946,14.69560176,0,5.749511833,22.07657869,21.98307714,0,18.19910121,36.39820241,10.30076712,0,328.0847922,0.8,1.56,2.36,0,-3.6,25,316.231,1089508.999,13.80405481,4.70403882,1.832015194,141.45218,12.49169438,0.507941182,12.49169438,0.259161254,0.110201423,0.259161254,-0.410162982,-0.507941182,3.5773,94.7022,328.327,3,5,0,1,1,3,1,4,3,3,5,0,1,0,0,0,120,10.09050592,5.749511833,0,0,11.81435946,0,14.90586297,0,0,0,30.33183534,35.39237126,21.80584986,11.12690298,5,14.69560176,33.62020932,0,10.30076712,0,0,0,65.7242066,0,16.87641482,5.316788604,0,5.749511833,0,21.90486537,0,0,20.71597735,54.59730362,0,32.93275285,0,82.19,0,0,0,0,0,0,0,0,0,61.33333333,0,0,0,0,0,1,1,1,0,0,2,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467131466,328.3269925,5.0436,16,4,3,3,0,0,0,0.034482759,29,2,0,105.34,41,0,0,0,0,82.19,13.98129311,0.972120001,13.38227081,17.12247325,6.55785124,204,246,0,20,12,2,3,0,2,0,0,1,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,37,2,3.3332,0,14,0
